room_id,rating,city,contextualPicturesCount,lat,long,listingObjType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,price,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_SNOWFLAKE,SYSTEM_HAIRDRYER,SYSTEM_DRYER,SYSTEM_SURVEILLANCE,SYSTEM_VIEW_CITY,SYSTEM_JACUZZI,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_BEACH,SYSTEM_POOL,SYSTEM_FIREPIT,SYSTEM_ELEVATOR,SYSTEM_PATIO_BALCONY,SYSTEM_SMOKING_ALLOWED,SYSTEM_FIREPLACE,SYSTEM_FLOWER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_REFRIGERATOR,SYSTEM_BATHTUB,SYSTEM_VIEW_OCEAN,SYSTEM_BREAKFAST,SYSTEM_LUGGAGE_DROP,SYSTEM_CALENDAR,SYSTEM_MICROWAVE,SYSTEM_GYM,SYSTEM_SKI,SYSTEM_MAPS_RESORT
757881837148789407,0.0,quangninh,21,20.95943,107.05197,REGULAR,Almor homestay phòng riêng tại trung tâm Hà dài,private_room,0,0.0,0.0,0.0,0,342353,2,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
777055711341052035,0.0,quangninh,5,20.72663,107.05186,REGULAR,Central Budget Hostel in Cat Ba,shared_room,0,0.0,0.0,0.0,0,242500,4,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
31522804,4.83,quangninh,9,20.83814,106.68645,REGULAR,Cindy House,private_room,6,0.0,1.0,5.0,0,399412,4,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
31095583,0.0,quangninh,13,20.72713,107.05148,REGULAR,Ký túc xá hỗn hợp 601,hotel_room,0,0.0,0.0,0.0,0,314965,1,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
613384927334563569,0.0,quangninh,14,20.95439,107.09119,REGULAR,"Ăn sạch, uống xanh, sống khỏe mạnh",shared_room,0,0.0,0.0,0.0,0,341212,16,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
38589390,0.0,quangninh,30,20.726755142211914,107.05192565917969,REGULAR,"Số 71 đường núi ngọc, cát bà, hải phòng",hotel_room,0,0.0,0.0,0.0,0,399412,10,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
33512647,0.0,quangninh,30,20.9712,107.04481,REGULAR,HONG NGOC RUBY HA LONG,shared_room,0,0.0,0.0,0.0,0,330941,16,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
44669610,1.67,quangninh,20,20.84165,106.70834,REGULAR,"phòng đẹp , giá gia đình , con chủ nhà đẹp trai ,",entire_home,3,0.0,0.0,0.0,0,285294,12,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
791199814524710882,0.0,quangninh,19,20.837327344595533,106.70533790022724,REGULAR,Khách sạn giá rẻ Hải Phòng Giường số3 * GIƯỜNG CỠ QUEEN *,shared_room,0,0.0,0.0,0.0,0,270118,1,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43571331,0.0,quangninh,4,20.72906,107.0491,REGULAR,"Nhà nghỉ thành long,năm riêng biệt khu du lịch",private_room,0,0.0,1.0,0.0,0,342353,4,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
791192551597159902,0.0,quangninh,19,20.837217800390214,106.70540981019299,REGULAR,HaiPhongHostel Giường số2 * GIƯỜNG CỠ QUEEN *,shared_room,0,0.0,0.0,0.0,0,243077,1,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
893370270891777636,0.0,quangninh,11,20.96828,106.99402,REGULAR,"Dorm 4 beds with terrace, 2km to beach & quiet",shared_room,0,0.0,0.0,0.0,0,225595,4,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
49218660,0.0,quangninh,21,20.84838,106.68946,REGULAR,Nhà Khách Hoàng Tuyết - Phòng Sang Trọng Dễ Thương,private_room,0,0.0,0.0,0.0,0,383436,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41160737,0.0,quangninh,12,20.87376,106.64921,REGULAR,Phòng 02 - Vân Anh,private_room,0,0.0,1.0,0.0,0,285294,3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
41161037,0.0,quangninh,13,20.87437,106.64982,REGULAR,Phòng 03 - Từ ANH,private_room,0,0.0,1.0,0.0,0,319530,3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
623893684167255009,0.0,quangninh,11,20.849145889282227,106.70794677734375,REGULAR,Khách sạn giá rẻ,private_room,0,0.0,0.0,0.0,0,407018,3,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
42145146,0.0,quangninh,25,20.73749,107.04213,REGULAR,Phòng Queen cao cấp (Cat Ba Valentine ),private_room,0,0.0,1.0,0.0,0,399412,2,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41160547,0.0,quangninh,11,20.874159,106.649551,REGULAR,Phòng 202 - Vân Anh,private_room,0,0.0,1.0,0.0,0,269318,2,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
25017325,0.0,quangninh,9,20.72612,107.05336,REGULAR,Nhà khách Bảo Long 6,private_room,0,0.0,0.0,0.0,0,323718,4,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
31095406,0.0,quangninh,10,20.72652,107.0529,REGULAR,ký túc xá hỗn hợp 501,hotel_room,0,0.0,0.0,0.0,0,314965,6,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
612100044865241460,0.0,quangninh,7,20.95496,107.089485,REGULAR,Nha ̀ Xanh Ha ̣ Long Homestay,shared_room,0,0.0,0.0,0.0,0,341212,16,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
48815419,0.0,quangninh,22,20.84899,106.68969,REGULAR,Nhà Khách Hoàng Tuyết - Phòng Sang Trọng Dễ Thương,private_room,0,0.0,1.0,0.0,0,383435,2,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
49218624,0.0,quangninh,22,20.84963,106.69105,REGULAR,Nhà Khách Hoàng Tuyết - Phòng Sang Trọng Dễ Thương,private_room,0,0.0,0.0,0.0,0,383435,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
25016215,0.0,quangninh,4,20.72612,107.05336,REGULAR,Nhà khách Bảo Long 8,private_room,0,0.0,0.0,0.0,0,323718,4,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
46163425,0.0,quangninh,5,20.76994,106.73486,REGULAR,CHP THUÊ NHÀ MẶT TIỀN 6M NGUYÊN CĂN DT 180m2/ sàn,entire_home,0,0.0,0.0,0.0,0,285294,6,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
25001966,0.0,quangninh,17,20.72612,107.05336,REGULAR,Nhà khách Bảo Long 10,private_room,0,0.0,0.0,0.0,0,323718,4,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
25017053,0.0,quangninh,9,20.72612,107.05336,REGULAR,Nhà khách Bảo Long 7,private_room,0,0.0,0.0,0.0,0,323718,4,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
29999741,0.0,quangninh,6,20.95932,107.03288,REGULAR,Tuần trăng khuya (phòng tắm riêng),private_room,0,0.0,1.0,0.0,0,399412,2,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
15168867,4.79,quangninh,21,20.9605,107.01786,REGULAR,Phòng Xoài ấm cúng tại Gingerhomestay,private_room,34,0.0,1.0,7.0,0,354685,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
